id,meanWi_before1970,meanSu_before1970,meanWi_after1990,meanSu_after1990,lat,long,elev
1817,-5.168939394,17.83709677,-4.293333333,18.12246377,42.26,-77.79,540
1818,-4.292248062,17.92916667,-3.993333333,17.93650794,42.1,-78.75,457
1819,-2.97377451,19.94140625,-2.608333333,19.23888889,42.3,-77.99,440
1820,-4.105022831,19.88119048,-3.562962963,20.24444444,42.93,-76.54,235
1821,-3.795833333,19.94212963,-3.225362319,20.35724638,43.03,-78.17,278
1822,-4.966455696,18.81196581,-3.785897436,19.49027778,42.21,-75.98,486
1823,-0.544017094,19.80185185,0.186666667,20.48730159,40.95,-72.31,18
1824,-3.777525253,20.26555556,-4,NA,43.2,-77.93,163
1826,-8.084068627,18.78627451,-6.385333333,19.26333333,44.58,-75.11,137
1827,-7.818717949,19.54462366,-6.389814815,20.24313725,44.88,-73.4,48
1828,-5.442424242,18.71617647,-4.606521739,19.16587302,42.72,-74.93,383
1830,-8.774603175,17.70134409,-7.595333333,18.24933333,44.72,-73.72,408
1831,-2.925,19.99883721,-2.38,20.35133333,42.57,-77.72,201
1832,-4.452150538,19.68010753,-3.481746032,20.00666667,42.06,-75.43,305
1833,-0.805897436,21.72205128,0.524603175,21.93333333,41.01,-73.83,61
1834,-3.973684211,19.21689498,-3.012179487,19.78,42.1,-76.84,289
1835,-2.657440476,20.63482143,-1.574561404,20.72037037,42.45,-79.31,232
1836,-3.876488095,19.80123457,-2.943589744,20.27333333,42.88,-77.03,219
1837,-2.118421053,21.68333333,-2.263888889,22.07333333,41.52,-73.93,84
1838,-6.1456621,19.23721461,-4.875555556,19.48974359,43.05,-74.36,247
1840,-8.416666667,16.2252451,-7.273076923,16.60933333,43.76,-74.27,506
1843,-9.026495726,18.29316239,-7.413888889,19.16111111,44.76,-74.67,142
1844,-6.037671233,19.42214612,-4.739130435,19.75263158,43.06,-74.87,274
1845,-4.83627451,20.3254902,-4.208333333,20.9,43.03,-74.87,110
1846,-3.112719298,20.53873874,-2.903333333,20.5,43.14,-78.68,184
1847,-8.354605263,17.43581081,-7.291025641,18.3,43.8,-75.48,262
1848,-8.05877193,17.94459459,-7.204861111,18.58492063,44.84,-74.31,268
1849,-5.337962963,18.03232323,-4.343589744,18.428,42.47,-75.01,373
1850,-3.735135135,19.86226852,-2.698666667,20.848,41.77,-74.15,380
1851,-6.139655172,17.55691824,-4.969791667,18.26282051,42.84,-75.73,396
1853,-5.046060606,18.8120915,-4.157692308,19.376,42.51,-75.52,301
1854,-7.844,19.30456621,-6.503508772,19.99074074,44.73,-75.44,85
1856,-4.000444444,19.7147619,-3.035897436,20.484,41.38,-74.68,143
1857,-2.596031746,21.32698413,-1.102272727,21.47083333,41.6,-73.91,52
1858,-3.241561181,20.54437229,-2.133333333,20.92460317,43.12,-77.68,163
1859,-5.2765625,20.11277778,-4.112,20.86,43.03,-73.82,95
1860,-0.397916667,20.74403292,0.8,21.01176471,40.96,-73.1,12
1863,-3.39057971,21.51287879,-2.36025641,21.80666667,42.75,-73.68,7
1864,-8.673333333,16.84968553,-7.379487179,17.45277778,44.23,-74.44,512
1865,-5.195726496,19.51481481,-4.776666667,19.56666667,43.15,-75.38,217
1867,-4.100854701,18.77850877,-3.615277778,18.90869565,42.74,-78.51,332
1868,-7.881666667,17.72222222,-6.667647059,18.48431373,44.15,-74.9,460
1869,-6.115315315,19.78935185,-4.818666667,20.366,43.98,-75.88,152
1870,-2.393715847,21.30446429,-1.355072464,21.90144928,41.39,-73.96,98
1871,-1.933578431,21.41171875,-0.603472222,21.79861111,41.27,-73.8,204
1872,5.856918239,24.90416667,6.543333333,24.85289855,35.4,-80.2,186
1874,4.802054795,24.34651741,5.568589744,25.07133333,35.91,-79.08,152
1875,5.488888889,24.6474359,6.602173913,25.47727273,36.02,-76.55,3
1876,5.80751634,24.4755102,6.152173913,25.02575758,36.31,-76.21,2
1877,6.607729469,25.16519608,7.228030303,26.06031746,35.06,-78.86,29
1879,3.53286385,23.37487562,4.101587302,24.13583333,36.35,-78.41,146
1880,3.866431925,22.1826087,4.25,22.45797101,35.33,-82.45,658
1882,6.11005291,24.63135593,7.185333333,25.31875,35.2,-77.54,7
1884,4.198591549,24.33308824,5.023484848,24.63583333,36.1,-78.3,79
1886,5.316666667,24.1920904,6.039583333,24.24230769,35.66,-82.03,447
1887,2.457575758,21.45875706,2.892307692,21.956,35.8,-82.67,610
1888,6.245495495,25.17511416,6.576086957,25.65873016,34.98,-80.52,168
1889,7.816666667,25.20185185,8.388235294,26.04166667,34.73,-76.74,3
1890,4.313768116,23.53258706,4.70625,23.93174603,35.73,-81.67,354
1891,3.223287671,23.00895522,3.838194444,23.23650794,36.5,-80.65,317
1892,4.053787879,24.01190476,4.759027778,24.44772727,36.38,-79.69,271
1893,4.901777778,24.55938967,5.453205128,24.89866667,35.68,-80.48,213
1894,5.230482456,24.64912281,6.036111111,25.10952381,35.52,-78.35,46
1895,8.603508772,25.95810185,9.250694444,26.66376812,33.99,-78.01,6
1896,3.461111111,22.7931694,4.029166667,23.54761905,35.81,-80.88,290
1897,5.448903509,24.786,6.097333333,25.48985507,35.88,-77.54,11
1898,0.810119048,18.42327044,1.167361111,19.44782609,36.39,-81.3,876
1899,2.766908213,20.27794872,2.976,20.77698413,35.49,-82.97,810
1900,5.536666667,24.96145833,6.522727273,25.54285714,35.69,-77.95,34
1901,-14.94111111,18.26782407,-12.47307692,18.28133333,48.82,-100.44,496
1903,-12.03972222,18.81666667,-10.82820513,19.144,48.91,-103.29,595
1904,-9.653289474,18.98822222,-7.826315789,19.62037037,46.89,-102.81,750
1906,-10.36622807,19.69649123,-8.61,19.62222222,46.05,-100.67,511
1907,-12.06062802,19.09104478,-10.02847222,19.65942029,46.16,-98.4,437
1909,-13.82828947,19.26392694,-11.33733333,19.65208333,47.92,-97.1,253
1910,-8.787908497,19.54791667,-6.553703704,18.5625,45.99,-102.64,817
1911,-12.02089947,20.71555556,-9.625438596,20.46491228,47.44,-97.07,277
1912,-12.07191781,19.77441315,-10.33461538,20.03333333,46.88,-98.68,447
1913,-15.61197917,17.32222222,-12.88863636,17.71060606,48.76,-98.34,492
1914,-11.67607527,19.53333333,-9.337254902,20.03431373,46.45,-97.68,337
1916,-11.57237443,19.89009662,-9.934210526,19.59015152,46.67,-100.23,549
1918,-11.80333333,19.407277,-9.718666667,19.38266667,46.51,-99.77,604
1919,-9.34877451,19.06489899,-7.865333333,19.29733333,46.54,-102.87,804
1920,-15.52,18.16397849,-13.23717949,18.4173913,48.97,-97.24,241
1921,-9.973584906,19.50943396,-8.552,19.45066667,46.89,-102.32,753
1925,-2.984037559,21.31618357,-2.525,21.224,40.81,-82.97,291
1926,-1.966927083,21.0483871,-1.570833333,21.09047619,40.27,-81,384
1929,-1.617610063,21.43300654,-1.004347826,21.50530303,40.24,-81.87,232
1930,-2.636444444,22.02876712,-2.15,22.34733333,41.28,-84.39,213
1931,-1.118095238,22.49494949,-0.407407407,22.37,40.32,-83.07,280
1932,-2.397101449,22.04641026,-1.898666667,22.308,41.05,-83.66,234
1934,-0.191441441,22.43671498,0.182051282,22.29393939,39.2,-83.62,335
1935,-3.484,20.10162037,-2.73125,20.03333333,41.3,-81.15,375
1936,-1.935526316,21.99066667,-1.787681159,22.28680556,40.65,-83.61,303
1937,-0.131981982,22.04246575,0.312698413,21.76666667,39.65,-81.86,232
1938,-1.823263889,20.90138889,-1.445333333,21.14066667,40.55,-81.92,250
1939,-2.482191781,20.39223744,-1.151587302,21.02156863,40.77,-80.86,357
1940,-2.070138889,21.60904762,-1.542666667,21.81666667,41.27,-82.62,204
1941,-2.276126126,21.25117371,-2.080701754,21.16111111,41.27,-82.22,249
1944,-1.889473684,22.0150463,-1.708730159,22.33650794,41.12,-83.17,226
1945,-2.380405405,21.51990741,-2.0525,21.8031746,40.83,-83.28,260
1946,-1.618686869,21.9438172,-0.872222222,22.12857143,40.1,-83.78,305
1947,-2.593333333,20.45315315,-2.087179487,20.67333333,41.2,-80.82,274
1949,0.318287037,23.14313725,0.517333333,22.91304348,39.11,-82.98,171
1950,-2.148630137,20.95070423,-1.471794872,21.19513889,40.78,-81.92,311
1951,5.696540881,27.01633987,5.7225,27.10701754,34.79,-96.68,309
1952,4.86547619,27.3325,5.352380952,27.5825,34.59,-99.33,421
1953,5.818992248,26.28968254,6.255769231,26.60362319,34.22,-95.61,143
1954,7.280597015,28.41435897,7.963888889,28.22083333,34.17,-97.13,268
1955,2.397619048,25.8830303,2.674,25.94492754,36.77,-96.03,218
1956,0.891282051,25.48416667,1.932638889,25.57847222,36.81,-100.53,751
1958,2.401234568,26.53525641,2.51372549,26.49166667,36.8,-99.64,588
1959,3.928911565,26.86333333,4.943333333,27.02738095,35.18,-98.58,451
1960,2.879259259,26.96547619,3.153703704,27.37407407,36.77,-98.36,360
1961,3.460992908,26.15777778,3.721153846,26.19333333,36.32,-95.58,179
1962,6.197175141,27.3769697,6.521296296,27.23020833,34,-96.37,183
1963,3.259722222,26.97440476,3.570512821,27.288,36.42,-97.87,380
1964,3.565229885,26.29672619,4.371666667,26.28833333,35.22,-99.86,628
1965,3.548245614,27.01515152,4.543333333,26.78571429,35.63,-98.32,488
1966,1.792105263,24.6430303,2.437333333,24.77681159,36.59,-101.62,1009
1967,3.518382353,26.71693122,4.368115942,26.91287879,35.82,-97.39,338
1968,3.833333333,27.31284722,3.955128205,25.98717949,35.58,-99.4,555
1969,2.539371981,26.43383838,3.385606061,26.89206349,36.09,-97.83,358
1971,5.778787879,27.35260417,5.267708333,26.85357143,35.06,-96.39,261
1972,2.019444444,26.13362069,2.92826087,25.97460317,36.86,-101.22,913
1973,1.261868687,25.62460317,2.480701754,25.8127451,36.72,-97.79,319
1974,1.38510101,23.56640625,2.17,23.58518519,36.9,-102.96,1326
1975,3.623239437,27.05399061,4.324166667,27.08421053,35.86,-97.93,320
1976,5.187179487,27.528125,5.95,27.4547619,34.61,-98.46,351
1979,3.289583333,26.30530303,3.539166667,25.63717949,36.88,-94.88,245
1980,4.787745098,26.77595628,5.14,26.95092593,35.78,-95.33,158
1982,2.092090395,26.18005952,2.372727273,25.87727273,36.89,-97.06,348
1983,3.175833333,27.06023392,3.425,26.73645833,36.12,-98.32,370
1984,4.672012579,26.38533333,5.563541667,26.38,35.43,-96.3,285
1985,4.797619048,26.81826923,6.045,26.24666667,35.62,-96.03,197
1987,3.197222222,26.24391534,3.409166667,26.14666667,36.67,-96.35,255
1988,3.855172414,27.19736842,4.41754386,27.24210526,36.29,-97.29,312
1989,5.948888889,26.94356061,6.453333333,26.97166667,35.05,-94.63,134
1990,3.556712963,26.44758454,4.145833333,26.27058824,36.12,-97.1,273
1991,4.55297619,26.04968553,4.733333333,25.3,35.94,-94.96,259
1992,6.073214286,27.81057692,6.776851852,27.77685185,34.17,-98,278
1993,3.59021164,26.78169399,4.209649123,26.64509804,35.52,-98.7,493
1994,4.635820896,26.68307292,5.059803922,26.30294118,35.48,-95.2,168
1995,3.137860082,18.33185654,4.534166667,19.40964912,42.21,-122.71,532
1996,4.731794872,14.27595628,6.538666667,15.32463768,46.16,-123.88,3
1997,-3.594222222,16.3259009,-2.258974359,17.12463768,44.84,-117.81,1024
1998,0.193589744,15.97213115,0.988405797,17.06,44.06,-121.29,1116
1999,8.091812865,13.99239766,9.316666667,14.77575758,42.03,-124.25,15
2000,3.327380952,16.42142857,4.322222222,16.37592593,44.39,-122.48,293
2001,-1.147222222,17.23636364,0.997619048,18.27833333,45.23,-120.18,866
2002,4.81835443,17.7481982,5.530666667,18.35833333,44.63,-123.19,69
2003,4.490566038,16.78012821,4.989130435,17.875,43.79,-123.03,181
2004,-3.737606838,10.81153846,-2.783333333,10.94637681,42.9,-122.13,1974
2005,-3.39122807,16.63070175,-1.502272727,17.92280702,42.94,-117.34,1288
2006,5.151075269,17.49489247,6.374637681,18.73768116,43.67,-123.33,89
2008,3.795495495,17.64166667,4.731944444,18.80486111,45.52,-123.1,55
2009,-3.497333333,13.12414966,-3.24,13.11333333,43.39,-121.21,1405
2010,5.418776371,20.59423077,6.259333333,21.55714286,42.42,-123.32,284
2011,3.130882353,16.46542289,4.4375,17.35757576,45.45,-122.15,228
2012,1.595081967,18.93448276,2.642948718,20.05072464,45.37,-119.56,575
2013,0.971505376,21.21920904,2.574444444,21.43846154,45.83,-119.26,195
2014,1.337719298,17.64385965,2.682051282,18.59652778,45.68,-121.52,152
2015,-0.163661202,18.61073446,0.727777778,18.92666667,42.2,-121.78,1249
2016,-1.920175439,16.7557971,-0.545098039,17.90392157,42.21,-120.36,1456
2017,-2.026666667,16.91055556,-1.146969697,16.92666667,43.26,-118.84,1255
2018,1.451724138,16.68444444,1.887878788,17.60151515,44.18,-122.12,451
2020,1.735897436,21.60096154,3.111538462,22.36818182,45.94,-118.41,296
2021,-0.208974359,18.26666667,1.394871795,18.95866667,45.48,-120.72,570
2022,6.195305164,12.79436275,7.157777778,13.68809524,44.64,-124.06,37
2023,7.088095238,14.19064327,8.261538462,14.82,43.41,-124.24,2
2025,1.269607843,19.58537415,2.726811594,20.35714286,45.48,-118.83,524
2027,2.678415301,17.37459016,4.114,18.74266667,42.73,-122.52,757
2028,6.358490566,19.57466667,7.582666667,20.54848485,42.95,-123.36,207
2029,6.412387387,19.54611872,6.974,20.89333333,43.21,-123.37,130
2032,-0.063218391,17.43274854,1.08,18.22666667,45.21,-117.88,843
2033,-2.841369048,19.45345912,-1.932051282,21.04027778,43.98,-117.24,683
2034,-2.18559322,17.43575758,-1.74047619,17.92105263,45.57,-117.53,891
2035,-1.081944444,22.12269504,-0.391025641,22.50138889,40.65,-75.45,119
2037,-1.151025641,21.45051282,-0.38627451,21.97111111,39.81,-77.23,165
2038,-1.855430712,20.77602996,-1.311538462,21.20555556,42.08,-80.18,223
2040,-3.541666667,19.50666667,-3.10952381,20.02,41.42,-80.37,344
2042,-0.977916667,22.04666667,-0.188666667,22.53888889,40.33,-76.47,137
2043,-5.287239583,18.11284153,-4.485294118,18.54666667,41.85,-75.86,433
2044,-1.099747475,21.54100529,-0.554347826,21.76060606,41.02,-80.36,252
2045,-1.155442177,21.57638889,-1.003333333,22.2,40.8,-75.62,125
2046,-5.569503546,17.71702899,-4.905128205,17.99133333,41.74,-75.45,549
2048,-3.22037037,19.18923611,-2.534615385,19.368,41.42,-78.75,415
2049,-1.504444444,21.69279279,-1.016666667,21.824,40.78,-76.86,128
2050,-2.075111111,20.75942029,-1.271794872,21.048,40.79,-77.87,357
2051,-2.290217391,20.82896825,-1.328030303,21.44603175,41.01,-75.19,140
2053,-0.356,21.1777027,0.453846154,21.64333333,39.92,-79.72,291
2054,-3.243095238,19.62058824,-2.560897436,19.85466667,41.85,-79.15,369
2055,-4.268859649,18.73581081,-3.85877193,18.58431373,41.7,-77.39,554
2056,-0.642288557,21.93025641,0.101851852,22.73958333,39.97,-75.64,114
2057,-1.946,21.54707207,-1.080434783,22.14603175,41.24,-76.92,159
2058,-0.344791667,22.36989247,0.357333333,22.74861111,39.92,-76.75,119
2059,0.01344697,18.94923372,1.802777778,19.1,41.17,-71.58,34
2060,-1.735625,19.50548523,-0.550666667,20.528,41.49,-71.54,35
2061,-1.331976744,21.13855422,0.057333333,21.90434783,41.72,-71.43,16
2062,8.447222222,26.02431694,8.444444444,26.70740741,33.49,-81.7,150
2063,6.64453125,25.52972222,7.051333333,26.02318841,34.53,-82.66,244
2064,11.12666667,27.72055556,11,27.74444444,32.4,-80.7,8
2065,8.215217391,25.72636816,7.716666667,25.5,33.36,-81.33,99
2066,7.239716312,25.73586957,7.415686275,26.35222222,34.09,-82.59,162
2067,6.459935897,24.80034722,6.824242424,24.88939394,34.24,-80.66,43
2068,10.77630522,26.99817073,11.36805556,27.2384058,32.78,-79.93,3
2069,6.272705314,25.22449495,7.052083333,25.64305556,34.73,-79.88,43
2071,8.549166667,26.45,8.748611111,27.30869565,33.98,-81.02,74
2072,8.767910448,25.86307692,9.16031746,26.61,33.83,-79.06,6
2073,8.294708995,25.69298246,9.855555556,26.09166667,33.36,-79.22,3
2074,6.187903226,25.20028249,6.759333333,25.61666667,34.88,-82.22,287
2075,6.975462963,26.10149254,7.320833333,26.30438596,34.2,-82.17,188
2076,5.695666667,24.21428571,6.675,24.82380952,34.54,-80.6,138
2077,8.389054726,25.75277778,9.186666667,25.8875,33.68,-79.83,23
2078,6.277272727,25.0398374,6.132638889,25.5625,34.5,-82.02,180
2079,7.384474886,25.94930556,8.468055556,26.22348485,34.19,-81.42,217
2080,6.424888889,25.59212963,7.125490196,25.99642857,34.3,-81.62,145
2081,8.155442177,25.43185185,8.784782609,26.01333333,33.49,-80.87,55
2082,6.788888889,25.51071429,6.977564103,26.24202899,34,-81.77,146
2084,9.377179487,26.00078125,9.766666667,27.01145833,33.04,-80.23,20
2085,5.869166667,23.92314815,6.481333333,24.32318841,33.94,-80.36,54
2086,5.980740741,24.61111111,6.312179487,24.9375,34.75,-83.08,299
2087,6.359230769,25.1890625,7.057246377,25.78095238,34.37,-81.09,171
2089,8.506617647,24.64946237,8.850877193,25.7537037,32.68,-80.84,8
2090,-10.76644144,20.20382883,-9.232051282,20.476,45.44,-98.41,395
2091,-6.978358209,21.74817708,-5.211538462,21.54133333,43.49,-99.06,512
2092,-8.877860697,20.21641414,-8.071153846,20.46666667,43.66,-97.79,412
2093,-7.06171875,22.23224044,-6.110606061,22.19,43.31,-96.59,410
2094,-10.56084656,19.92365591,-8.745454545,20.06428571,44.88,-97.73,550
2095,-5.949166667,22.06321839,-4.167333333,21.938,43.96,-101.86,736
2096,-7,22.12862319,-5.492948718,21.934,45.05,-101.6,724
2097,-11.58306011,19.42277778,-10.09722222,19.66333333,45.76,-99.64,567
2098,-9.620091324,20.57071429,-7.582051282,20.43666667,45.04,-99.13,479
2099,-9.297522523,20.94236111,-7.820666667,20.7047619,44.04,-98.07,375
2100,-8.552252252,21.5009009,-5.92745098,21.59803922,44.06,-99.07,524
2101,-9.297453704,20.78661972,-7.961333333,20.836,44.52,-99.46,576
2102,-4.565343915,20.10645161,-3.128205128,20.40266667,43.44,-103.47,1085
2103,-8.834635417,20.94632768,-7.575641026,20.78733333,44.01,-97.52,475
2104,-7.07173913,22.01589744,-5.806410256,22.04933333,43.91,-99.86,518
2105,-10.17573529,20.42433862,-8.988,20.23733333,45.15,-98.58,397
2106,-6.904040404,22.22447917,-6.032051282,22.09733333,43.24,-97.57,404
2107,-9.74047619,20.33579235,-7.505952381,20.88333333,45.28,-96.67,349
2108,-6.01754386,22.55386905,-4.123076923,22.28133333,43.89,-100.71,707
2109,-7.062179487,22.64557823,-4.151851852,21.075,44.44,-100.42,506
2110,-7.438888889,21.85576923,-5.591666667,21.96805556,44.38,-100.29,531
2111,-4.3375,20.01741294,-2.791025641,20.0442029,44.12,-103.28,1052
2112,-6.608838384,21.69367816,-5.853846154,21.864,42.76,-96.92,363
2113,-10.42793427,19.7147619,-9.251282051,20.19166667,44.9,-97.15,533
2114,-5.298809524,22.03452381,-3.63525641,21.51466667,43.5,-100.48,665
2115,4.469078947,25.73844444,4.625333333,26.03055556,36.55,-87.36,116
2116,4.131632653,23.02246377,4.247619048,22.15952381,34.99,-84.38,442
2117,4.019806763,24.76716418,4.276923077,24.99583333,35.55,-89.7,117
2118,2.804402516,22.43044872,2.872463768,22.62272727,36.01,-85.13,552
2120,3.904975124,24.80126263,4.316666667,24.92133333,36.48,-87.86,145
2122,3.85399061,24.09619048,4.201333333,24.09722222,35.41,-86.81,240
2123,4.511111111,24.27065728,4.9,24.31666667,35.67,-85.78,287
2124,3.910444444,24.3954955,4.160666667,24.55972222,35.92,-86.37,163
2125,3.93652968,23.94490741,4.278205128,24.12222222,35.98,-83.2,316
2126,2.870952381,22.84033816,3.119565217,23.07380952,36.42,-82.98,413
2128,3.944354839,25.43965517,3.474,24.89855072,36.39,-89.03,107
2129,4.256481481,23.88717949,4.069565217,23.93492063,35.3,-87.76,229
2130,7.8671875,28.17888889,8.383333333,27.99924242,32.73,-99.3,427
2131,14.64210526,29.20416667,15.63928571,29.53888889,27.73,-98.07,61
2132,8.972685185,25.00142857,10.00666667,25.31296296,30.38,-103.66,1356
2133,8.781050228,28.27880952,9.023076923,28.236,31.74,-99.98,535
2134,8.263768116,26.01666667,8.518939394,27.03,30.98,-103.74,982
2135,12.94642857,28.21557377,13.7057971,28.61904762,28.46,-97.71,78
2137,10.47442529,27.17251462,10.91282051,27.56666667,29.8,-98.73,440
2139,10.89212963,27.79875622,11.41944444,28.56893939,30.16,-96.4,95
2140,8.501555556,28.07636816,8.985333333,28.43412698,31.74,-98.95,427
2142,7.108479532,27.06488095,7.755555556,26.97444444,33.62,-95.07,133
2143,15.53353414,29.3,16.02361111,29.76319444,27.77,-97.51,13
2144,8.714692982,28.13634259,9.670833333,28.48333333,32.11,-96.47,126
2145,5.288235294,25.77474747,5.936363636,26.04912281,33.65,-101.25,917
2146,11.8295045,27.29954338,12.62971014,27.7745614,29.06,-96.23,21
2147,7.311794872,26.80677083,8.247222222,27.10588235,32.06,-98.3,447
2148,11.55322581,29.61638418,12.51018519,29.65277778,28.76,-100.48,248
2149,8.13587963,27.41144279,8.598666667,28.60714286,31.81,-106.38,1194
2151,15.22053571,29.41790123,14.52916667,29.5469697,27.14,-98.12,42
2152,11.44435028,28.03418079,12.43888889,28.49469697,29.68,-97.11,159
2153,9.373697917,27.32083333,9.654166667,27.82083333,30.91,-102.92,926
2154,6.579504505,27.67625571,7.334615385,27.78680556,33.65,-97.06,265
2155,7.441666667,27.70860215,8.241666667,27.9745614,33.17,-96.1,166
2158,9.096118721,27.68595238,9.851851852,27.85833333,31.07,-98.18,315
2159,12.59391534,28.20327869,12.64930556,28.56666667,30.06,-94.79,11
2160,9.639942529,28.98993056,10.49473684,28.90784314,30.74,-98.65,311
2161,10.49264706,27.73974359,11.42826087,28.24772727,29.68,-97.66,122
2162,9.041071429,27.69640523,9.123188406,28.03478261,32.54,-94.35,107
2163,9.159259259,28.87,9.934848485,29.16825397,31.13,-102.22,758
2165,3.007062147,25.26403509,3.566666667,25.11190476,35.7,-100.64,840
2167,10.45540541,27.34166667,11.12971014,27.87272727,29.72,-98.12,209
2168,7.859701493,28.37429379,7.76969697,28.47807018,33.67,-95.56,165
2170,4.72452381,25.03177083,5.332051282,25.84333333,34.19,-101.7,1027
2171,4.98700565,27.50339506,6.076851852,27.3245098,34.28,-99.76,488
2172,15.35052083,30.3345679,16.47619048,30.88888889,26.38,-98.81,52
2173,12.24931507,28.7625,12.66825397,29.46916667,29.53,-98.47,247
2174,6.08452381,25.97826087,6.622,26.35652174,32.71,-102.66,1017
2175,6.683928571,27.17924528,7.038405797,27.46111111,32.71,-100.91,707
2176,1.212345679,23.52179487,2.192361111,24.55555556,36.34,-102.08,1126
2177,8.313571429,26.91467662,9.066666667,26.92833333,31.08,-97.32,194
2178,6.757276995,27.1712963,7.307291667,27.53333333,32.75,-97.77,291
2179,-2.313333333,17.12757576,-1.736666667,18.37192982,37.44,-112.48,2146
2180,-0.617724868,21.68615819,0.311111111,22.69583333,37.61,-109.48,1855
2181,-0.012403101,24.21395349,0.578030303,24.75714286,37.28,-109.56,1318
2183,-2.408461538,21.1537037,-1.608974359,22.50466667,39.29,-112.65,1399
2185,-1.391269841,20.46138211,-0.186111111,22.12698413,37.77,-111.6,1771
2186,-0.942857143,22.41049383,0.443055556,23.425,41.02,-111.94,1335
2187,-2.251096491,21.15231481,-1.104545455,21.64583333,38.97,-112.33,1561
2188,-7.112820513,19.88333333,-7.007777778,21.53928571,40.28,-109.86,1539
2189,-1.810734463,25.17738095,1.179487179,25.75333333,38.99,-110.15,1241
2190,-1.595192308,24.50766667,0.209166667,25.78333333,38.37,-110.72,1313
2191,-5.240570175,17.3954955,-3.691666667,18.69444444,40.49,-111.43,1704
2193,-6.556878307,15.27903226,-5.584027778,16.83188406,41.83,-111.32,1823
2194,-2.92454955,20.11643836,-2.034027778,21.52166667,39.56,-111.87,1615
2195,-3.838497653,19.98578431,-2.556818182,21.30869565,41.75,-111.8,1460
2196,-2.955472637,18.90757576,-1.999358974,20.16969697,39.26,-111.63,1750
2197,-1.844848485,18.48076923,-1.095,19.63712121,38.45,-112.23,1801
2198,-0.495273632,24.19086022,0.766666667,25.38583333,38.57,-109.55,1243
2199,-1.371813725,20.28880597,-0.220833333,20.42121212,37.8,-113.93,1664
2200,-3.931896552,18.71,-2.975,19.67685185,41.04,-111.67,1551
2201,-2.3225,20.82327044,-1.477272727,22.11916667,39.71,-111.83,1563
2202,-0.668461538,22.74754098,-0.050877193,23.14912281,41.24,-111.95,1326
2203,-4.43,16.00882353,-4.186842105,17.48240741,37.82,-112.44,2021
2204,-1.908101852,19.29855072,-0.401851852,19.43809524,37.85,-112.83,1829
2205,-2.294262295,18.78839286,-1.663194444,20.05724638,38.76,-112.08,1615
2206,6.1,28.00628415,6.61,29.97843137,37.11,-113.56,844
2207,-4.495634921,15.98968254,-3.967592593,17.1745098,38.91,-111.42,2304
2208,-2.831712963,19.49613527,-2.724603175,21.80666667,39.25,-112.11,1620
2209,-9.449652778,13.32613636,-6.049333333,13.525,39.68,-111.2,2655
2211,-1.716666667,21.74047619,-0.669230769,22.63466667,40.08,-111.6,1439
2212,-2.783660131,22.98333333,-2.277777778,24.1,38.97,-109.72,1554
2213,-1.024305556,21.91877934,-0.196491228,23.10980392,40.53,-112.3,1547
2214,-3.248655914,19.37966102,-1.925,20.61851852,40.36,-111.9,1371
2215,-6.541919192,20.36010929,-4.973484848,20.54583333,40.43,-109.55,1669
2216,-2.164848485,23.32044025,-1.395512821,24.28333333,40.72,-114.04,1291
2217,-8.300694444,15.11564626,-8.694871795,15.66933333,41.53,-111.15,1925
2218,4.932692308,26.78923611,5.99057971,28.03787879,37.21,-112.98,1234
2219,-6.243162393,20.12905983,-4.833333333,20.97847222,44.47,-73.15,101
2220,-7.301344086,18.35536723,-5.468939394,19.05873016,43.38,-72.6,257
2221,-7.971497585,17.71901042,-7.243333333,17.52222222,43.98,-72.45,244
2222,-6.8456621,19.45069444,-5.359848485,19.87727273,43.96,-73.21,105
2223,-8.485714286,18.23378378,-7.019565217,19.00138889,44.91,-72.81,128
2224,-8.52027027,18.50990991,-6.970512821,19.068,44.42,-72.02,213
2225,-6.024,20.21666667,-5.36,20.58866667,44.63,-73.3,34
2226,-9.956621005,15.61763285,-7.475,16.52592593,44.07,-72.97,409
2227,0.776904762,20.80252525,1.264666667,21.22878788,37.2,-80.41,640
2228,3.613492063,24.78666667,4.316666667,24.98492063,37.71,-78.29,69
2230,2.751333333,23.57957746,3.857333333,24.12173913,38.03,-78.52,265
2232,4.376100629,24.79542484,4.883333333,25.25873016,36.59,-79.39,125
2233,3.239912281,23.84814815,3.934782609,24.31212121,37.33,-78.39,137
2234,2.165441176,23.46825397,2.913333333,23.68666667,38.32,-77.45,27
2235,4.62124183,24.86870748,5.126923077,25.29066667,37.3,-77.28,12
2236,0.217592593,20.25639269,0.771014493,20.775,38,-79.83,682
2237,2.003555556,22.5410628,2.402666667,23.09365079,37.79,-79.41,343
2238,0.007598039,22.32883598,1.581666667,22.73947368,39.09,-77.69,152
2239,6.099137931,24.89005848,6.552,25.8942029,36.9,-76.19,9
2240,3.209459459,22.7287037,1.937878788,22.75694444,36.74,-83,448
2241,1.854597701,23.36140351,2.762820513,23.52133333,38.23,-78.12,159
2242,2.60025641,22.3740113,3.746,23.34347826,36.98,-79.9,401
2243,1.497183099,21.74975845,2.111538462,22.252,38.18,-79.09,500
2244,4.631989247,24.52758621,5.374305556,25.10724638,37.3,-76.7,21
2246,4.576190476,14.79129353,5.869871795,15.31066667,46.97,-123.83,3
